name,brand,vintage,varietal_label,wine_type,appellation,designation,rating,review,reviewer,retail,state,slug,pub_date_web,alcohol,country
Succession 2018 Reserve Syrah (Red Mountain),Succession,2018,Syrah,Red,Red Mountain,Reserve,87,"Fruit for this wine comes from Quintessence Vineyard. The aromas pop, with notes of raspberry and Craisins. It's lighter than the aromas might suggest, front loaded and pulling up on the finish. It seems quite overripe, with the fruit dried out.",S.S.,72,Washington,succession-2018-reserve-syrah-red-mountain,2020-12-01,0.1510,USA
Succession 2018 The 5th Year Red (Yakima Valley),Succession,2018,Bordeaux-style Red Blend,Red,Yakima Valley,The 5th Year,89,"Merlot, Cabernet Franc and Cabernet Sauvignon each make up a third of this wine. The aromas are quiet out of the gate, with notes of plum and currant. The palate is full of plump raspberry flavors. There's an appealing sense of purity.",S.S.,72,Washington,succession-2018-the-5th-year-red-yakima-valley,2020-12-01,0.1460,USA
Succession 2018 Reserve Candy Mountain Merlot (Yakima Valley),Succession,2018,Merlot,Red,Yakima Valley,Reserve Candy Mountain,87,"Light aromas of cherry pit and herb lead to sleek, tart flavors. The palate seems light and disjointed.",S.S.,72,Washington,succession-2018-reserve-candy-mountain-merlot-yakima-valley,2020-12-01,0.1450,USA
Succession 2018 Reserve Cabernet Sauvignon (Red Mountain),Succession,2018,Cabernet Sauvignon,Red,Red Mountain,Reserve,91,"All the fruit for this wine comes from Quintessence Vineyard, which is quickly establishing itself as one of the best in the state. Generous aromas of raspberry, chocolate and dried herb lead to a palate full of fruit of tightly wound tannins. The acidity brings a sense of vibrancy. Give it a bit of additional time in the bottle or decant.",S.S.,72,Washington,succession-2018-reserve-cabernet-sauvignon-red-mountain,2020-12-01,0.1490,USA
Succession 2018 Syrah (Yakima Valley),Succession,2018,Syrah,Red,Yakima Valley,,89,"Fruit for this wine comes from Candy Mountain Vineyard, which recently became its own subappellation of the valley. Aromas of earth, raspberry and spice aromas lead to flavors that show a pleasing sense of elegance. It's a pretty offering of this variety.",S.S.,42,Washington,succession-2018-syrah-yakima-valley,2020-12-01,0.1460,USA
Succession 2018 Bridge Builder's Blend Red (Columbia Valley (WA)),Succession,2018,Bordeaux-style Red Blend,Red,Columbia Valley (WA),Bridge Builder's Blend,89,"This wine is 51% Cabernet Sauvignon, 32% Cabernet Franc, 11% Merlot and 6% Malbec. Aromas of flowers, freshly chopped herbs and orange rind lead to flavors that bring a pleasing sense of freshness.",S.S.,39,Washington,succession-2018-bridge-builders-blend-red-columbia-valley-wa,2020-12-01,0.1440,USA
Succession 2018 Merlot (Columbia Valley (WA)),Succession,2018,Merlot,Red,Columbia Valley (WA),,87,"Famiglia and Couette vineyards comprise the fruit for this 100% varietal wine. Musk, shoe polish and flower aromas are followed by lightly styled flavors. It's an odd mix.",S.S.,42,Washington,succession-2018-merlot-columbia-valley-wa,2020-12-01,0.1420,USA
Succession 2018 Cabernet Franc (Columbia Valley (WA)),Succession,2018,Cabernet Franc,Red,Columbia Valley (WA),,88,"Fruit for this wine comes from Weinbau, Famiglia and Quintessence vineyards. Aromas of raspberry jam, tar and spice are followed by ripe red fruit flavors that display a sense of elegance. It's alternately a bit overripe and seemingly a little under extracted—a strange mix.",S.S.,46,Washington,succession-2018-cabernet-franc-columbia-valley-wa-cabernet-franc,2020-12-01,0.1440,USA
Succession 2018 Cabernet Sauvignon (Columbia Valley (WA)),Succession,2018,Cabernet Sauvignon,Red,Columbia Valley (WA),,91,"This is 100% varietal, with fruit coming from Lawrence, Weinbau, Famiglia and Quintessence vineyards. The aromas offer notes of char, dried herb, roasted coffee, graphite and dark chocolate. Chocolate and coffee flavors follow, showing a pleasing tartness. The oak plays a prominent part in the show but plays it well.",S.S.,44,Washington,succession-2018-cabernet-sauvignon-columbia-valley-wa,2020-12-01,0.1440,USA
Structure 2018 Foundation Syrah (Columbia Valley (WA)),Structure,2018,Syrah,Red,Columbia Valley (WA),Foundation,92,"This blend of Stillwater Creek, Wallula and Red Willow fruit is everything there is to love about this variety: compelling aromatics and great depth of flavor. Alluring aromas of flower fresh, chopped parsley, boysenberry, smoked meat and medicine lead to full-bodied layered flavors. Though delicious now, it appears it will be near eternal.",S.S.,35,Washington,structure-2018-foundation-syrah-columbia-valley-wa,2020-12-31,0.1450,USA
Structure 2018 Bauhaus Syrah (Columbia Valley (WA)),Structure,2018,Syrah,Red,Columbia Valley (WA),Bauhaus,93,"A blend of Wallula (60%) and Stillwater Creek fruit, the aromas are captivating, with notes of dark raspberry, bramble and herb that show a piercing sense of purity. The flavors are dazzling, showing intensity and depth but also elegance and balance. Coffee notes linger on the finish. It's a frankly delicious wine, but it's the structure—and the quality at this price—that impresses most. Best after 2023 with an extremely long life ahead of that.",S.S.,30,Washington,structure-2018-bauhaus-syrah-columbia-valley-wa,2020-12-31,0.1460,USA
Structure 2018 Spire Merlot (Yakima Valley),Structure,2018,Merlot,Red,Yakima Valley,Spire,91,"The aromas bring notes of whole orange, sweet flower, raspberry and plum. Plush plum and pomegranate flavors follow. Coffee notes linger on the finish. It brings a pleasing sense of texture, freshness and terrific staying power.",S.S.,25,Washington,structure-2018-spire-merlot-yakima-valley,2020-12-31,0.1450,USA
Structure 2018 The Newel Red (Columbia Valley (WA)),Structure,2018,Red Blend,Red,Columbia Valley (WA),The Newel,92,"This is 60% Cabernet Sauvignon and 40% Syrah. Its fresh garden-herb, flower stem and cherry aromas are out front. The fruit flavors are palate coating, showing pleasing density and intensity.",S.S.,28,Washington,structure-2018-the-newel-red-columbia-valley-wa,2020-12-31,0.1430,USA
Stringer 2018 Shokrian Vineyard Pinot Noir (Santa Barbara County),Stringer,2018,Pinot Noir,Red,Santa Barbara County,Shokrian Vineyard,93,"Ripe and easily accessible aromas of black cherry, star anise and cardamom draw the nose into this bottling from a vineyard near Los Alamos. The big fruit flavors blow up on the palate too, with cherry, hibiscus, vanilla and oak toast, yet a firm tannic texture and plenty of acidity maintain balance.",M.K.,35,California,stringer-2018-shokrian-vineyard-pinot-noir-santa-barbara-county,2020-10-01,0.1400,USA
Stressed Vines 2018 Pinot Noir (Sonoma Coast),Stressed Vines,2018,Pinot Noir,Red,Sonoma Coast,,91,"Juicy black cherry and strawberry highlight a thick, concentrated center of balanced tannin and integrated oak in this well-made wine. Forested spice accents and enlivens the fruit.",V.B.,65,California,stressed-vines-2018-pinot-noir-sonoma-coast,2020-10-01,0.1430,USA
Storm 2018 Pinot Noir (Santa Barbara County),Storm,2018,Pinot Noir,Red,Santa Barbara County,,93,"Raspberry, hibiscus and carnation make for a zesty, tart and floral nose on this countywide blend by South African winemaker Ernst Storm. There's a vibrant explosion on the palate of black-raspberry sorbet, decorated by pinches of thyme and sagebrush.",M.K.,40,California,storm-2018-pinot-noir-santa-barbara-county,2020-10-01,0.1300,USA
Stolpman 2018 Mourvèdre (Ballard Canyon),Stolpman,2018,Mourvèdre,Red,Ballard Canyon,,95,"There's a pure focus to this bottling that will benefit cellaring. Aromas of roasted black plum, black pepper and lavender lead into a palate loaded with iron shavings, graphite, charred beef and taut elderberry fruit. It's tight, and ready for years of enjoyment. Drink now through 2035.",M.K.,40,California,stolpman-2018-mourvedre-ballard-canyon,2020-12-31,0.1400,USA
Stolpman 2018 Para Maria de los Tecolotes Red (Santa Barbara County),Stolpman,2018,Red Blend,Red,Santa Barbara County,Para Maria de los Tecolotes,92,"It's hard to find a better wine for the price than this blend of 80% Syrah and 20% Petite Verdot. Blistered black-plum, charcoal and fresh boysenberry aromas kick off the nose, while the palate blends black pepper, boysenberry and smoke. It is a versatile table wine, as apt for tacos and barbecue as it is for prime rib and roast lamb.",M.K.,22,California,stolpman-2018-para-maria-de-los-tecolotes-red-santa-barbara-county,2020-05-01,0.1410,USA
Stolpman 2018 Estate Grown Syrah (Ballard Canyon),Stolpman,2018,Syrah,Red,Ballard Canyon,Estate Grown,92,"Clean aromas of boysenberry, wet stone and sifted ash show on the lively nose of this bottling. The palate is intensely grippy with earthy tension, combining freshly smashed berry flavors with aromatic rosewater flavors and just a hint of game.",M.K.,30,California,stolpman-2018-estate-grown-syrah-ballard-canyon,2020-05-01,0.1410,USA
Stolpman 2018 Grenache (Ballard Canyon),Stolpman,2018,Grenache,Red,Ballard Canyon,,91,"Crunchy red currant, carnations, rose petals and wet slate hint at some carbonic fermentation on the nose of this bottling. The palate falls in line as well, with refreshing red-fruit and red-rose-petal flavors that are crisp and zippy.",M.K.,36,California,stolpman-2018-grenache-ballard-canyon,2020-05-01,0.1450,USA
Stolpman 2018 La Cuadrilla Red (Ballard Canyon),Stolpman,2018,Red Blend,Red,Ballard Canyon,La Cuadrilla,92,"This bottling was a pioneer in uplifting the education and funding of farmworkers when it began years ago, and the results keep getting better. Aromas of cooked plums, cracked pepper, wood spice and beef jerky show on the nose of the blend of 70% Syrah, 15% Grenache and 15% Sangiovese, while smashed berries, toasted sage and coffee beans arise on the sip.",M.K.,22,California,stolpman-2018-la-cuadrilla-red-ballard-canyon,2020-05-01,0.1410,USA
Stolo 2018 Pinot Noir (San Luis Obispo County),Stolo,2018,Pinot Noir,Red,San Luis Obispo County,,91,"Quite light in the glass, this bottling offers wild aromas of rust, tarry earth, mossy forest floor and crisp raspberry. There's a strong wood-spice streak across the palate, where toasted cedar and sandalwood flavors surround the black-plum and white-pepper flavors.",M.K.,46,California,stolo-2018-pinot-noir-san-luis-obispo-county,2020-10-01,0.1350,USA
Stolo 2018 Syrah (San Luis Obispo County),Stolo,2018,Syrah,Red,San Luis Obispo County,,97,"This extremely cool-climate style of Syrah can be divisive, but this is a brilliant version for those who crave the savory experience. Aromas of underripe blackberry, seaweed, green peppercorn, rosemary, lavender and charred lamb lead into a palate that bursts with acidity. Flavors of violet, bay leaf, wet rocks and more pepper decorate the purple fruits.",M.K.,46,California,stolo-2018-syrah-san-luis-obispo-county,2020-10-01,0.1320,USA
Stoller 2018 Pinot Noir (Dundee Hills),Stoller,2018,Pinot Noir,Red,Dundee Hills,,89,Production has climbed substantially on this cuvée. It's a tightly wound mix of sharp red berry and peppery herb. The leaf and stem flavors wrap into a lightly earthy finish. The wine was aged in mostly neutral and 15% new French oak.,P.G.,35,Oregon,stoller-2018-pinot-noir-dundee-hills-pinot-noir,2020-08-01,0.1410,USA
Stoller 2018 Pinot Noir (Willamette Valley),Stoller,2018,Pinot Noir,Red,Willamette Valley,,87,"Lighter than the previous vintage, at least in flavor, this mixes rhubarb and strawberry fruit, with a dash of sweet cherry. The tannins are proportionate, and finish with a green and bitter edge. The wine spent just under 11 months in 38% new oak.",P.G.,20,Oregon,stoller-2018-pinot-noir-willamette-valley-pinot-noir,2020-08-01,0.1410,USA
Stockman 2018 Love Ranch Syrah (Madera County),Stockman,2018,Syrah,Red,Madera County,Love Ranch,84,"This is an earthy, savory-tasting wine that offers sunbaked aromas, medium body and dusty, leathery accents to the modest fruit flavors.",J.G.,30,California,stockman-2018-love-ranch-syrah-madera-county,2020-04-01,0.1340,USA
Stockman 2018 Cotes et Vallee Red (Madera County),Stockman,2018,Red Blend,Red,Madera County,Cotes et Vallee,82,"An earthy, leathery aroma and mature, evolved, gamy flavors make this wine a kind of curiosity for a new release.",J.G.,30,California,stockman-2018-cotes-et-vallee-red-madera-county,2020-04-01,0.1430,USA
Stockman 2018 Laurie's Vineyard Grenache (Madera),Stockman,2018,Grenache,Red,Madera,Laurie's Vineyard,92,"Juicy, concentrated and well balanced, this full-bodied wine is packed with ripe red and black fruits, and well structured with moderate tannins and good acidity. It has spicy graphite and tobacco aromas, a generous, mouthfilling texture and an attractive ripeness in flavor.",J.G.,30,California,stockman-2018-lauries-vineyard-grenache-madera,2020-04-01,0.1530,USA
Sterling 2018 Meritage (California),Sterling,2018,Meritage,Red,California,,88,This full-bodied concentrated wine made mostly from Merlot and Cabernet Sauvignon shows some wet-rock minerality in the aroma as well as rich red- and black-fruit flavors and supports them with a lightly tannic texture.,J.G.,12,California,sterling-2018-meritage-california,2020-12-01,0.1350,USA
Sterling 2018 Vintner's Collection Cabernet Sauvignon (California),Sterling,2018,Cabernet Sauvignon,Red,California,Vintner's Collection,88,"Well concentrated and full of plump plum and blackberry-jam flavors, this full-bodied wine also sports moderate tannins that give a good grip to the texture. Additions of 17% Petite Sirah, and dashes of Petit Verdot and Syrah help to boost its color and structure.",J.G.,12,California,sterling-2018-vintners-collection-cabernet-sauvignon-california,2020-12-01,0.1350,USA
Sterling 2018 Vintner's Collection Merlot (California),Sterling,2018,Merlot,Red,California,Vintner's Collection,90,"Another example of the excellent recent wines in Sterling's Vintner's Collection. Supple and flavorful, this full-bodied pour feels smooth and velvety as it offers quite ripe and rich black fruit flavors that are subtly accented by vanilla and milk chocolate nuances.",J.G.,12,California,sterling-2018-vintners-collection-merlot-california,2020-12-01,0.1350,USA
Sterling 2018 Vintner's Collection Pinot Noir (California),Sterling,2018,Pinot Noir,Red,California,Vintner's Collection,90,"This is a relatively light-bodied wine, showing great balance, a lithe texture and lip-smacking red-cherry and cranberry flavors. It would be a versatile pour at the dinner table.",J.G.,12,California,sterling-2018-vintners-collection-pinot-noir-california,2020-11-01,0.1350,USA
